pixel	t_cor
1184	-0.04340895831436398
1185	0.006594568032769255
1186	0.5439814616832044
1187	0.7764571365718373
1188	0.6767487234716063
1189	0.6443065478561059
1190	0.43476908366401745
1191	0.6074132703430826
1192	0.8792893250328595
1193	0.6020123409694611
1194	0.7768898104479993
1195	0.4559557965889971
1196	0.2324574584931176
1197	0.6122160099894975
1198	0.668536311861667
1199	0.8916249785760206
1200	1.4928638405363677
1201	1.4936619418182302
1202	1.2555327984523308
1203	1.058003853817356
1204	1.662431914597635
1205	1.6987746984754308
1206	1.054181529722259
1207	1.528163525817311
1208	1.5382065211299063
1209	2.201967551045966
1210	1.6499250748203684
1211	1.7167120460755305
1212	1.5051881116716486
1213	2.0430256872560566
1214	2.055592372524062
1215	1.8633291123497193
1216	-0.15500569025303235
1217	0.28470362006157246
1218	0.5838202297260457
1219	0.4027091882893876
1220	0.5250761908332342
1221	0.3429040622344124
1222	0.40150715996483144
1223	0.43261640623356556
1224	0.4630452052327334
1225	0.26504179621810153
1226	0.8648664510731996
1227	0.4838088808423626
1228	0.7728485450217326
1229	0.42318993514467906
1230	0.39526421974743386
1231	0.29423278817015786
1232	0.2791843602366575
1233	0.6970212293313998
1234	0.08616551590016486
1235	0.06383344794197598
1236	0.3510476366819282
1237	0.7928125278556897
1238	0.3931586756737977
1239	0.6239723013481557
1240	0.6057449457733617
1241	0.3948123223086617
1242	0.28944358201736464
1243	0.6442620672585895
1244	0.519280093773306
1245	0.6370668004677091
1246	0.5920679823103134
1247	0.3060930772024213
1248	-0.04340895831436398
1249	0.006594568032769255
1250	0.5439814616832044
1251	0.7764571365718373
1252	0.6767487234716063
1253	0.6443065478561059
1254	0.43476908366401745
1255	0.6074132703430826
1256	0.8792893250328595
1257	0.6020123409694611
1258	0.7768898104479993
1259	0.4559557965889971
1260	0.2324574584931176
1261	0.6122160099894975
1262	0.668536311861667
1263	0.8916249785760206
1264	1.4928638405363677
1265	1.4936619418182302
1266	1.2555327984523308
1267	1.058003853817356
1268	1.662431914597635
1269	1.6987746984754308
1270	1.054181529722259
1271	1.528163525817311
1272	1.5382065211299063
1273	2.201967551045966
1274	1.6499250748203684
1275	1.7167120460755305
1276	1.5051881116716486
1277	2.0430256872560566
1278	2.055592372524062
1279	1.8633291123497193
1280	-0.15500569025303235
1281	0.28470362006157246
1282	0.5838202297260457
1283	0.4027091882893876
1284	0.5250761908332342
1285	0.3429040622344124
1286	0.40150715996483144
1287	0.43261640623356556
1288	0.4630452052327334
1289	0.26504179621810153
1290	0.8648664510731996
1291	0.4838088808423626
1292	0.7728485450217326
1293	0.42318993514467906
1294	0.39526421974743386
1295	0.29423278817015786
1296	0.2791843602366575
1297	0.6970212293313998
1298	0.08616551590016486
1299	0.06383344794197598
1300	0.3510476366819282
1301	0.7928125278556897
1302	0.3931586756737977
1303	0.6239723013481557
1304	0.6057449457733617
1305	0.3948123223086617
1306	0.28944358201736464
1307	0.6442620672585895
1308	0.519280093773306
1309	0.6370668004677091
1310	0.5920679823103134
1311	0.3060930772024213
1312	-0.04340895831436398
1313	0.006594568032769255
1314	0.5439814616832044
1315	0.7764571365718373
1316	0.6767487234716063
1317	0.6443065478561059
1318	0.43476908366401745
1319	0.6074132703430826
1320	0.8792893250328595
1321	0.6020123409694611
1322	0.7768898104479993
1323	0.4559557965889971
1324	0.2324574584931176
1325	0.6122160099894975
1326	0.668536311861667
1327	0.8916249785760206
1328	1.4928638405363677
1329	1.4936619418182302
1330	1.2555327984523308
1331	1.058003853817356
1332	1.662431914597635
1333	1.6987746984754308
1334	1.054181529722259
1335	1.528163525817311
1336	1.5382065211299063
1337	2.201967551045966
1338	1.6499250748203684
1339	1.7167120460755305
1340	1.5051881116716486
1341	2.0430256872560566
1342	2.055592372524062
1343	1.8633291123497193
1344	-0.15500569025303235
1345	0.28470362006157246
1346	0.5838202297260457
1347	0.4027091882893876
1348	0.5250761908332342
1349	0.3429040622344124
1350	0.40150715996483144
1351	0.43261640623356556
1352	0.4630452052327334
1353	0.26504179621810153
1354	0.8648664510731996
1355	0.4838088808423626
1356	0.7728485450217326
1357	0.42318993514467906
1358	0.39526421974743386
1359	0.29423278817015786
1360	0.2791843602366575
1361	0.6970212293313998
1362	0.08616551590016486
1363	0.06383344794197598
1364	0.3510476366819282
1365	0.7928125278556897
1366	0.3931586756737977
1367	0.6239723013481557
1368	0.6057449457733617
1369	0.3948123223086617
1370	0.28944358201736464
1371	0.6442620672585895
1372	0.519280093773306
1373	0.6370668004677091
1374	0.5920679823103134
1375	0.3060930772024213
1376	-0.04340895831436398
1377	0.006594568032769255
1378	0.5439814616832044
1379	0.7764571365718373
1380	0.6767487234716063
1381	0.6443065478561059
1382	0.43476908366401745
1383	0.6074132703430826
1384	0.8792893250328595
1385	0.6020123409694611
1386	0.7768898104479993
1387	0.4559557965889971
1388	0.2324574584931176
1389	0.6122160099894975
1390	0.668536311861667
1391	0.8916249785760206
1392	1.4928638405363677
1393	1.4936619418182302
1394	1.2555327984523308
1395	1.058003853817356
1396	1.662431914597635
1397	1.6987746984754308
1398	1.054181529722259
1399	1.528163525817311
1400	1.5382065211299063
1401	2.201967551045966
1402	1.6499250748203684
1403	1.7167120460755305
1404	1.5051881116716486
1405	2.0430256872560566
1406	2.055592372524062
1407	1.8633291123497193
1408	-0.15500569025303235
1409	0.28470362006157246
1410	0.5838202297260457
1411	0.4027091882893876
1412	0.5250761908332342
1413	0.3429040622344124
1414	0.40150715996483144
1415	0.43261640623356556
1416	0.4630452052327334
1417	0.26504179621810153
1418	0.8648664510731996
1419	0.4838088808423626
1420	0.7728485450217326
1421	0.42318993514467906
1422	0.39526421974743386
1423	0.29423278817015786
1424	0.2791843602366575
1425	0.6970212293313998
1426	0.08616551590016486
1427	0.06383344794197598
1428	0.3510476366819282
1429	0.7928125278556897
1430	0.3931586756737977
1431	0.6239723013481557
1432	0.6057449457733617
1433	0.3948123223086617
1434	0.28944358201736464
1435	0.6442620672585895
1436	0.519280093773306
1437	0.6370668004677091
1438	0.5920679823103134
1439	0.3060930772024213
1440	-0.04340895831436398
1441	0.006594568032769255
1442	0.5439814616832044
1443	0.7764571365718373
1444	0.6767487234716063
1445	0.6443065478561059
1446	0.43476908366401745
1447	0.6074132703430826
1448	0.8792893250328595
1449	0.6020123409694611
1450	0.7768898104479993
1451	0.4559557965889971
1452	0.2324574584931176
1453	0.6122160099894975
1454	0.668536311861667
1455	0.8916249785760206
1456	1.4928638405363677
1457	1.4936619418182302
1458	1.2555327984523308
1459	1.058003853817356
1460	1.662431914597635
1461	1.6987746984754308
1462	1.054181529722259
1463	1.528163525817311
1464	1.5382065211299063
1465	2.201967551045966
1466	1.6499250748203684
1467	1.7167120460755305
1468	1.5051881116716486
1469	2.0430256872560566
1470	2.055592372524062
1471	1.8633291123497193
1472	-0.15500569025303235
1473	0.28470362006157246
1474	0.5838202297260457
1475	0.4027091882893876
1476	0.5250761908332342
1477	0.3429040622344124
1478	0.40150715996483144
1479	0.43261640623356556
1480	0.4630452052327334
1481	0.26504179621810153
1482	0.8648664510731996
1483	0.4838088808423626
1484	0.7728485450217326
1485	0.42318993514467906
1486	0.39526421974743386
1487	0.29423278817015786
1488	0.2791843602366575
1489	0.6970212293313998
1490	0.08616551590016486
1491	0.06383344794197598
1492	0.3510476366819282
1493	0.7928125278556897
1494	0.3931586756737977
1495	0.6239723013481557
1496	0.6057449457733617
1497	0.3948123223086617
1498	0.28944358201736464
1499	0.6442620672585895
1500	0.519280093773306
1501	0.6370668004677091
1502	0.5920679823103134
1503	0.3060930772024213
1504	-0.04340895831436398
1505	0.006594568032769255
1506	0.5439814616832044
1507	0.7764571365718373
1508	0.6767487234716063
1509	0.6443065478561059
1510	0.43476908366401745
1511	0.6074132703430826
1512	0.8792893250328595
1513	0.6020123409694611
1514	0.7768898104479993
1515	0.4559557965889971
1516	0.2324574584931176
1517	0.6122160099894975
1518	0.668536311861667
1519	0.8916249785760206
1520	1.4928638405363677
1521	1.4936619418182302
1522	1.2555327984523308
1523	1.058003853817356
1524	1.662431914597635
1525	1.6987746984754308
1526	1.054181529722259
1527	1.528163525817311
1528	1.5382065211299063
1529	2.201967551045966
1530	1.6499250748203684
1531	1.7167120460755305
1532	1.5051881116716486
1533	2.0430256872560566
1534	2.055592372524062
1535	1.8633291123497193
1536	-0.15500569025303235
1537	0.28470362006157246
1538	0.5838202297260457
1539	0.4027091882893876
1540	0.5250761908332342
1541	0.3429040622344124
1542	0.40150715996483144
1543	0.43261640623356556
1544	0.4630452052327334
1545	0.26504179621810153
1546	0.8648664510731996
1547	0.4838088808423626
1548	0.7728485450217326
1549	0.42318993514467906
1550	0.39526421974743386
1551	0.29423278817015786
1552	0.2791843602366575
1553	0.6970212293313998
1554	0.08616551590016486
1555	0.06383344794197598
1556	0.3510476366819282
1557	0.7928125278556897
1558	0.3931586756737977
1559	0.6239723013481557
1560	0.6057449457733617
1561	0.3948123223086617
1562	0.28944358201736464
1563	0.6442620672585895
1564	0.519280093773306
1565	0.6370668004677091
1566	0.5920679823103134
1567	0.3060930772024213
1568	-0.04340895831436398
1569	0.006594568032769255
1570	0.5439814616832044
1571	0.7764571365718373
1572	0.6767487234716063
1573	0.6443065478561059
1574	0.43476908366401745
1575	0.6074132703430826
1576	0.8792893250328595
1577	0.6020123409694611
1578	0.7768898104479993
1579	0.4559557965889971
1580	0.2324574584931176
1581	0.6122160099894975
1582	0.668536311861667
1583	0.8916249785760206
1584	1.4928638405363677
1585	1.4936619418182302
1586	1.2555327984523308
1587	1.058003853817356
1588	1.662431914597635
1589	1.6987746984754308
1590	1.054181529722259
1591	1.528163525817311
1592	1.5382065211299063
1593	2.201967551045966
1594	1.6499250748203684
1595	1.7167120460755305
1596	1.5051881116716486
1597	2.0430256872560566
1598	2.055592372524062
1599	1.8633291123497193
1600	-0.15500569025303235
1601	0.28470362006157246
1602	0.5838202297260457
1603	0.4027091882893876
1604	0.5250761908332342
1605	0.3429040622344124
1606	0.40150715996483144
1607	0.43261640623356556
1608	0.4630452052327334
1609	0.26504179621810153
1610	0.8648664510731996
1611	0.4838088808423626
1612	0.7728485450217326
1613	0.42318993514467906
1614	0.39526421974743386
1615	0.29423278817015786
1616	0.2791843602366575
1617	0.6970212293313998
1618	0.08616551590016486
1619	0.06383344794197598
1620	0.3510476366819282
1621	0.7928125278556897
1622	0.3931586756737977
1623	0.6239723013481557
1624	0.6057449457733617
1625	0.3948123223086617
1626	0.28944358201736464
1627	0.6442620672585895
1628	0.519280093773306
1629	0.6370668004677091
1630	0.5920679823103134
1631	0.3060930772024213
1632	-0.04340895831436398
1633	0.006594568032769255
1634	0.5439814616832044
1635	0.7764571365718373
1636	0.6767487234716063
1637	0.6443065478561059
1638	0.43476908366401745
1639	0.6074132703430826
1640	0.8792893250328595
1641	0.6020123409694611
1642	0.7768898104479993
1643	0.4559557965889971
1644	0.2324574584931176
1645	0.6122160099894975
1646	0.668536311861667
1647	0.8916249785760206
1648	1.4928638405363677
1649	1.4936619418182302
1650	1.2555327984523308
1651	1.058003853817356
1652	1.662431914597635
1653	1.6987746984754308
1654	1.054181529722259
1655	1.528163525817311
1656	1.5382065211299063
1657	2.201967551045966
1658	1.6499250748203684
1659	1.7167120460755305
1660	1.5051881116716486
1661	2.0430256872560566
1662	2.055592372524062
1663	1.8633291123497193
1664	-0.15500569025303235
1665	0.28470362006157246
1666	0.5838202297260457
1667	0.4027091882893876
1668	0.5250761908332342
1669	0.3429040622344124
1670	0.40150715996483144
1671	0.43261640623356556
1672	0.4630452052327334
1673	0.26504179621810153
1674	0.8648664510731996
1675	0.4838088808423626
1676	0.7728485450217326
1677	0.42318993514467906
1678	0.39526421974743386
1679	0.29423278817015786
1680	0.2791843602366575
1681	0.6970212293313998
1682	0.08616551590016486
1683	0.06383344794197598
1684	0.3510476366819282
1685	0.7928125278556897
1686	0.3931586756737977
1687	0.6239723013481557
1688	0.6057449457733617
1689	0.3948123223086617
1690	0.28944358201736464
1691	0.6442620672585895
1692	0.519280093773306
1693	0.6370668004677091
1694	0.5920679823103134
1695	0.3060930772024213
1696	-0.04340895831436398
1697	0.006594568032769255
1698	0.5439814616832044
1699	0.7764571365718373
1700	0.6767487234716063
1701	0.6443065478561059
1702	0.43476908366401745
1703	0.6074132703430826
1704	0.8792893250328595
1705	0.6020123409694611
1706	0.7768898104479993
1707	0.4559557965889971
1708	0.2324574584931176
1709	0.6122160099894975
1710	0.668536311861667
1711	0.8916249785760206
1712	1.4928638405363677
1713	1.4936619418182302
1714	1.2555327984523308
1715	1.058003853817356
1716	1.662431914597635
1717	1.6987746984754308
1718	1.054181529722259
1719	1.528163525817311
1720	1.5382065211299063
1721	2.201967551045966
1722	1.6499250748203684
1723	1.7167120460755305
1724	1.5051881116716486
1725	2.0430256872560566
1726	2.055592372524062
1727	1.8633291123497193
1728	-0.15500569025303235
1729	0.28470362006157246
1730	0.5838202297260457
1731	0.4027091882893876
1732	0.5250761908332342
1733	0.3429040622344124
1734	0.40150715996483144
1735	0.43261640623356556
1736	0.4630452052327334
1737	0.26504179621810153
1738	0.8648664510731996
1739	0.4838088808423626
1740	0.7728485450217326
1741	0.42318993514467906
1742	0.39526421974743386
1743	0.29423278817015786
1744	0.2791843602366575
1745	0.6970212293313998
1746	0.08616551590016486
1747	0.06383344794197598
1748	0.3510476366819282
1749	0.7928125278556897
1750	0.3931586756737977
1751	0.6239723013481557
1752	0.6057449457733617
1753	0.3948123223086617
1754	0.28944358201736464
1755	0.6442620672585895
1756	0.519280093773306
1757	0.6370668004677091
1758	0.5920679823103134
1759	0.3060930772024213
1760	-0.04340895831436398
1761	0.006594568032769255
1762	0.5439814616832044
1763	0.7764571365718373
1764	0.6767487234716063
1765	0.6443065478561059
1766	0.43476908366401745
1767	0.6074132703430826
1768	0.8792893250328595
1769	0.6020123409694611
1770	0.7768898104479993
1771	0.4559557965889971
1772	0.2324574584931176
1773	0.6122160099894975
1774	0.668536311861667
1775	0.8916249785760206
1776	1.4928638405363677
1777	1.4936619418182302
1778	1.2555327984523308
1779	1.058003853817356
1780	1.662431914597635
1781	1.6987746984754308
1782	1.054181529722259
1783	1.528163525817311
1784	1.5382065211299063
1785	2.201967551045966
1786	1.6499250748203684
1787	1.7167120460755305
1788	1.5051881116716486
1789	2.0430256872560566
1790	2.055592372524062
1791	1.8633291123497193
1792	-0.15500569025303235
1793	0.28470362006157246
1794	0.5838202297260457
1795	0.4027091882893876
1796	0.5250761908332342
1797	0.3429040622344124
1798	0.40150715996483144
1799	0.43261640623356556
1800	0.4630452052327334
1801	0.26504179621810153
1802	0.8648664510731996
1803	0.4838088808423626
1804	0.7728485450217326
1805	0.42318993514467906
1806	0.39526421974743386
1807	0.29423278817015786
1808	0.2791843602366575
1809	0.6970212293313998
1810	0.08616551590016486
1811	0.06383344794197598
1812	0.3510476366819282
1813	0.7928125278556897
1814	0.3931586756737977
1815	0.6239723013481557
1816	0.6057449457733617
1817	0.3948123223086617
1818	0.28944358201736464
1819	0.6442620672585895
1820	0.519280093773306
1821	0.6370668004677091
1822	0.5920679823103134
1823	0.3060930772024213
1824	-0.04340895831436398
1825	0.006594568032769255
1826	0.5439814616832044
1827	0.7764571365718373
1828	0.6767487234716063
1829	0.6443065478561059
1830	0.43476908366401745
1831	0.6074132703430826
1832	0.8792893250328595
1833	0.6020123409694611
1834	0.7768898104479993
1835	0.4559557965889971
1836	0.2324574584931176
1837	0.6122160099894975
1838	0.668536311861667
1839	0.8916249785760206
1840	1.4928638405363677
1841	1.4936619418182302
1842	1.2555327984523308
1843	1.058003853817356
1844	1.662431914597635
1845	1.6987746984754308
1846	1.054181529722259
1847	1.528163525817311
1848	1.5382065211299063
1849	2.201967551045966
1850	1.6499250748203684
1851	1.7167120460755305
1852	1.5051881116716486
1853	2.0430256872560566
1854	2.055592372524062
1855	1.8633291123497193
1856	-0.15500569025303235
1857	0.28470362006157246
1858	0.5838202297260457
1859	0.4027091882893876
1860	0.5250761908332342
1861	0.3429040622344124
1862	0.40150715996483144
1863	0.43261640623356556
1864	0.4630452052327334
1865	0.26504179621810153
1866	0.8648664510731996
1867	0.4838088808423626
1868	0.7728485450217326
1869	0.42318993514467906
1870	0.39526421974743386
1871	0.29423278817015786
1872	0.2791843602366575
1873	0.6970212293313998
1874	0.08616551590016486
1875	0.06383344794197598
1876	0.3510476366819282
1877	0.7928125278556897
1878	0.3931586756737977
1879	0.6239723013481557
1880	0.6057449457733617
1881	0.3948123223086617
1882	0.28944358201736464
1883	0.6442620672585895
1884	0.519280093773306
1885	0.6370668004677091
1886	0.5920679823103134
1887	0.3060930772024213
1888	-0.04340895831436398
1889	0.006594568032769255
1890	0.5439814616832044
1891	0.7764571365718373
1892	0.6767487234716063
1893	0.6443065478561059
1894	0.43476908366401745
1895	0.6074132703430826
1896	0.8792893250328595
1897	0.6020123409694611
1898	0.7768898104479993
1899	0.4559557965889971
1900	0.2324574584931176
1901	0.6122160099894975
1902	0.668536311861667
1903	0.8916249785760206
1904	1.4928638405363677
1905	1.4936619418182302
1906	1.2555327984523308
1907	1.058003853817356
1908	1.662431914597635
1909	1.6987746984754308
1910	1.054181529722259
1911	1.528163525817311
1912	1.5382065211299063
1913	2.201967551045966
1914	1.6499250748203684
1915	1.7167120460755305
1916	1.5051881116716486
1917	2.0430256872560566
1918	2.055592372524062
1919	1.8633291123497193
1920	-0.15500569025303235
1921	0.28470362006157246
1922	0.5838202297260457
1923	0.4027091882893876
1924	0.5250761908332342
1925	0.3429040622344124
1926	0.40150715996483144
1927	0.43261640623356556
1928	0.4630452052327334
1929	0.26504179621810153
1930	0.8648664510731996
1931	0.4838088808423626
1932	0.7728485450217326
1933	0.42318993514467906
1934	0.39526421974743386
1935	0.29423278817015786
1936	0.2791843602366575
1937	0.6970212293313998
1938	0.08616551590016486
1939	0.06383344794197598
1940	0.3510476366819282
1941	0.7928125278556897
1942	0.3931586756737977
1943	0.6239723013481557
1944	0.6057449457733617
1945	0.3948123223086617
1946	0.28944358201736464
1947	0.6442620672585895
1948	0.519280093773306
1949	0.6370668004677091
1950	0.5920679823103134
1951	0.3060930772024213
1952	-0.04340895831436398
1953	0.006594568032769255
1954	0.5439814616832044
1955	0.7764571365718373
1956	0.6767487234716063
1957	0.6443065478561059
1958	0.43476908366401745
1959	0.6074132703430826
1960	0.8792893250328595
1961	0.6020123409694611
1962	0.7768898104479993
1963	0.4559557965889971
1964	0.2324574584931176
1965	0.6122160099894975
1966	0.668536311861667
1967	0.8916249785760206
1968	1.4928638405363677
1969	1.4936619418182302
1970	1.2555327984523308
1971	1.058003853817356
1972	1.662431914597635
1973	1.6987746984754308
1974	1.054181529722259
1975	1.528163525817311
1976	1.5382065211299063
1977	2.201967551045966
1978	1.6499250748203684
1979	1.7167120460755305
1980	1.5051881116716486
1981	2.0430256872560566
1982	2.055592372524062
1983	1.8633291123497193
1984	-0.15500569025303235
1985	0.28470362006157246
1986	0.5838202297260457
1987	0.4027091882893876
1988	0.5250761908332342
1989	0.3429040622344124
1990	0.40150715996483144
1991	0.43261640623356556
1992	0.4630452052327334
1993	0.26504179621810153
1994	0.8648664510731996
1995	0.4838088808423626
1996	0.7728485450217326
1997	0.42318993514467906
1998	0.39526421974743386
1999	0.29423278817015786
2000	0.2791843602366575
2001	0.6970212293313998
2002	0.08616551590016486
2003	0.06383344794197598
2004	0.3510476366819282
2005	0.7928125278556897
2006	0.3931586756737977
2007	0.6239723013481557
2008	0.6057449457733617
2009	0.3948123223086617
2010	0.28944358201736464
2011	0.6442620672585895
2012	0.519280093773306
2013	0.6370668004677091
2014	0.5920679823103134
2015	0.3060930772024213
2016	-0.04340895831436398
2017	0.006594568032769255
2018	0.5439814616832044
2019	0.7764571365718373
2020	0.6767487234716063
2021	0.6443065478561059
2022	0.43476908366401745
2023	0.6074132703430826
2024	0.8792893250328595
2025	0.6020123409694611
2026	0.7768898104479993
2027	0.4559557965889971
2028	0.2324574584931176
2029	0.6122160099894975
2030	0.668536311861667
2031	0.8916249785760206
2032	1.4928638405363677
2033	1.4936619418182302
2034	1.2555327984523308
2035	1.058003853817356
2036	1.662431914597635
2037	1.6987746984754308
2038	1.054181529722259
2039	1.528163525817311
2040	1.5382065211299063
2041	2.201967551045966
2042	1.6499250748203684
2043	1.7167120460755305
2044	1.5051881116716486
2045	2.0430256872560566
2046	2.055592372524062
2047	1.8633291123497193
